exp_name,task_type,hashed_id,feedback
expv6_1,evaluation,5fd2d77447da55099ae2b1f7516381e4,"I don't have a particular strategy I just stared at the examples until I could figure out the actual rules. Then I list off the rules in my head. I had trouble with two of the puzzles. I had trouble with was the one where the middle was a different shade of orange then what I originally thought. I also had some trouble with the repeating one. I didn't know what the rule was for the size of the space until I realized that the space didn't change between input or output. It all worked pretty well, but you could probably get rid of one of the oranges for later studies. "
expv6_1,evaluation,5762abd9c9b98a505e01b1677e1412d6,"That first(?) one with the grey square was too much for me. I'd love to know what, if any pattern there was. The other puzzles seemed to have much more straight-forward solutions, with clearly repeating patterns. I simply could not find a pattern in the one I missed. I couldn't find the signal in the noise."
expv6_1,evaluation,a18f3ff130e053f374ad414ce141ec37,"A3EG4C9T4F5DUR
I spent a long time looking at every example problem to figure out the exact pattern used. Once I thought I figured it out, I started solving the problem. "
expv6_1,evaluation,6941f78fb5c5781aff81a1df88b778e4,"I felt a small amount of input lag on the puzzle interface, but it did not effect my ability to solve puzzles.  The rules for each function were readily apparent to me and didn't require any deliberate thought."
expv6_1,evaluation,e779655873b4a8c753d645d581485da2,I found many of them fairly easy to understand and pick up on simply by comparing the different examples. The last one was only missed because I misplaced a single pixel. I tried to understand what was happening in each example and how I could use the example to apply a rule to my input provided.
expv6_1,evaluation,b0b982ac561dc98e1a63662e48e1f5ff,The first one ended up being a little trial and error. The rest I simple stared at them long enough until the pattern became apparent to me.
expv6_1,evaluation,ebad54cc60122331cb4f6e6c5e7f228b,I tried to make sure I found the grids correctly and then made adjustments slowly as I tried to figure out the puzzle. I multiplied the grids to their right size or made them smaller. I tried to have it come to me using my intuition a lot and it worked most of the time.
expv6_1,evaluation,d496275b72ccd376081880a28a6b3937,"It was an interesting experiment, though I have to say that some of it was distressing as a neurodivergent person.  Especially the tasks that utilized a very large grid, it was incredibly difficult to keep my thoughts together at all during those."
expv6_1,evaluation,2f9e6693f652735a1a8a67c1237623bf,Thanks! I just copied the original and took a good look at the examples. It's just using simple logic.
expv6_1,evaluation,4265f4e6b4e57984d7819a8267287ccb,"I have no idea what I was supposed to do,  I read the directions and I passed the test but them I was totally lost.  I thought I knew what I was doing, but I was totally lost.  It was super stressful and I feel like an idiot."
expv6_1,evaluation,d479e862ecd0945ceec3ff90138b2dbf,I used my first of three attempts to give me more information of how the output pattern was wrong. 
expv6_1,evaluation,e73c3da01ae6b526d5272fd009acff0d,I've no feedback.
expv6_1,evaluation,e73c7157dd3925417b8059ee0acfb0cb,"I tried to copy the examples as best as possible and apply it to the input given.  This was fun, yet challenging."
expv6_1,evaluation,c4237eaed664740f7a1df473e1677a38,"This was a TREMENDOUS amount of fun! I realized I got the first one wrong because I thought I was still in the example phase. I found it kind of easy to figure out the patterns, but I second guessed myself more often than not, and was surprised when after I wrote the rule, my answer was correct. I wish I could explain it better, but it was really just using the examples and figuring out if there was a pattern there, and if I could apply it to the test grid. I think I was making them harder than they really were, though at my age, I'm happy to have gotten them, and except for the first one, all on the first try. Go me! Thanks again, good luck!"
expv6_1,evaluation,561824733a37b0d0bfccd5cfbdb43485,"Some were rather simple but believe it was the 3rd sample I got that made me think harder than normal. Because they were so similar to Tetris pieces the brain first defaulted to how Tetris and gravity work, after looking at it enough though I realized that each shape was connected by only 1 of each color being adjacent to each other. I think my strategy mostly revolved around simply trying to recognize a pattern."
expv6_1,evaluation,1992b5f3fff2b740bec6422404ec0fd1,It seemed simple at first but then became frustrating as it seemed that it was not registering what I was doing or I was wrong a lot.
expv6_1,evaluation,6f955499db4b3c13c8a2f98cc7073853,I used the example input and output patterns to gelp guide my interpretation of the acceptable pattern to be submitted
expv6_1,evaluation,2efbb02f2320d55d30a5633b2f40bdc6,It was interesting 
expv6_1,evaluation,30a1cd49f79796e1a457b34c70394f97,its very interesting Abstraction and Reasoning Corpus
expv6_1,evaluation,b084f5764068bf9ef32ffe4025b0ddcb,just try to ndrestand the examples provoided to create the pattern
expv6_1,evaluation,d5db4210c1605dabeff34375d5110251,"I really tried my best and thought I had them figured out with my first submissions. I changed my grids based on how it was done with the examples. I still don't understand how I went wrong on the ones I missed. And the ones I did correctly seemed super easy and I used the same process for those, by the examples. for example the last one I did, incorrectly did, I noticed how the example showed one small color change, there was a blue block and then they took that blue and added it horizontally in line one. so In my grid I used the color in my first block and added it across or horizontally across line one, and so on."
expv6_1,evaluation,eb023e0d3aa7bd2a158de877a4cf6140,Very interesting study. Thanks!
expv6_1,evaluation,4d33ef63425aa13dae7bcd996c471874,This was so much fun to do!
expv6_1,evaluation,7bcc142ba14d34fab1052bc2d3660c47,"After many failed attempts, i finally was able to unlock the code by looking critically at the examples. They really help me when i check critically."
expv6_1,evaluation,b1c1712928fbbc26d23740051e410a0d,"I studied the input and output examples, trying to recognize a pattern in order to establish the rule for the output. I found it pretty difficult though. "
expv6_1,evaluation,6652110f2b4b2e7355ada3fbc645c36d,"Wow, this was tricky at first, but using my critical thinking skills acquired through my years of gifted classes (thank you Mrs. Elder!) I eventually found patterns in MOST puzzles."
expv6_1,evaluation,33cbb08484f0da7057d877b780bfc2c8,This was an interesting task and one that I would complete again. I followed the examples and used the clues to complete the tasks. 
expv6_1,evaluation,70d316bb35f6e5004d606747a4accc32,"I tried to analyze the examples on the left and see if there was an easy to follow patterns. This was a very challenging, but enjoyable experiment! It seems overwhelming at times, but was pretty fun the further it went along."
expv6_1,evaluation,1e826418edb6f7bfa3dba4367e5b095c,strategizing
expv6_1,evaluation,7d898e556dbd357e5a2d1fabe1636f34,This was not easy! I looked for patterns and counted the grids to see if there were any ratios used within. The visual patterns became obvious as I completed more tasks. I have no idea what the solution to the first one was though! Would be curious to know. Best of luck with your research! 
expv6_1,evaluation,95f395373062c6d5bf2c4eb15b3235f1,"I just did what the rules wanted me to do. I got really hung up on number 4 because I forgot I could copy from the input, but once I got that, it was a lot easier."
expv6_1,evaluation,b2950e829680cf0fef53daa28bed98bf,Fun experiment. Really challenged my thinking skills and puzzle solving skills. I think that I gave everyone enough information to complete teh task successfully. My strategy essentially was just trying to find patterns in the grid and use the examples to my fullest capability. Once you lay out your grid correctly you can start to notice patterns.
expv6_1,evaluation,a6dfe1aa95cab81d240b9cf3196ea860,"I tried out different relationships that seemed possible and tried to see what was common between the inputs or the outputs and how they connected. I would look at what stayed the same and what changed in both the input and output sections, and attempted to see if a rule I tried to apply based on what I was seeing worked in every circumstance or if I was close. Sometimes I noticed it right away and other times I had to try different strategies related to the changes such as the colors, directions, sizes, etc."
expv6_1,evaluation,c74da1ac7cbc8ff4742e34854262b772,VERY NICE EXPERIMENT
expv6_1,evaluation,0489e0eb67afbec67923afd52d99197f,Thanks! I found it challenging!
expv6_1,evaluation,4c9a489ad5c8f4289129c2fa5fe7feb2,The instructions should be more maximized
expv6_1,evaluation,bb693aa67038eb784621245e67a74558,This was super fun the first one caught me off gaurd but I just compared the three examples and referred to them to make sure I was on the right track the last one being multi step was difficult but I still managed to figure it out and had fun doing it 
expv6_1,evaluation,14dc4a39305577979a1f8da6d1ea5d82,I tried to figure out what was done to create the output and recreated it.
expv6_1,evaluation,be6a78c8207edf9746ce9b0b105743ee,"One major strategy I used was to try to form a hypothesis for the rule based on the first example, and then see if the other examples followed the rule.

I generally tried to look at what carried over from the input to the output, possibly altered in some way. Beyond that, my first hypothesis (from some subconscious process) was invariably correct, so I didn't need to use many conscious tools to come up with a rule.

I almost tried creating some of the example inputs in the editable area and applying my rule to test that they produced the correct example output, but this didn't turn out to be necessary."
expv6_1,evaluation,10fc3c0c0cd75bffc590fa4ba0e1133d,I tried my best to recplicate but it wasn't easy
expv6_1,evaluation,226d2c2d63e98111e3bdd51f507595fd,"This was difficult for the first and last one, and the middle three were challenging. Nice brain workout! The strategy to use was easier to decipher on the middle three problems. I studied the examples and tried to use whatever stuck out that was noticeable."
expv6_1,evaluation,68b7c676b543075b33204ff40ae76985,"The main strategy was to just look closely and try to see what was going on, based on the examples on the left. Each puzzle had a different rule, but it was helpful to look at the examples and see what they had in common. However, with one of them, I couldn't figure out what I was doing wrong. In that instance, I felt like my strategy didn't work.

I'm sorry, in the last task I hit the submit button, not realizing it had advanced to another puzzle. I did get it in the second attempt, which was really the first attempt.

Best wishes with your research!"
expv6_1,evaluation,da5f676ff7bf11f6cd4781fac5a4e230,A tough one to do
expv6_1,evaluation,c9383f73f5a64deb5aa79580b891647f,
expv6_1,evaluation,c1c76db97c34eaf63899a1586719effd,"While the first problem was easy enough, the one problem I had the most difficulty with was the second one. I couldn't fully comprehend the pattern, but I think I finally understood it by the time I had attempted 3 tries. After I failed the second problem, I looked at each following problem a little more critically and tried to analyze what was being asked of me. Before I'd even attempt the output, I looked at the examples as hard as I could to figure out the pattern. Once I figured it out, I'd make my attempt. There was one time where I was a little over-zealous on one of the problems where I didn't take into account of the spacing, but once I did, I had the correct solution."
expv6_1,evaluation,29e1dedb43ad72cdf251c740bf2779ad,I felt like I got a better idea of how to solve the output as I moved forward.  I tried to find patterns and to isolate variables between each grid so I can figure out what the change was to make it the right pattern.
expv6_1,evaluation,ce5166b2bb89c64930ed13aebabcf450,I generally just tried to recognize patterns in the examples and if that didn't work I attempted to apply simple arithmetic (addition and subtraction) to patterns.
expv6_1,evaluation,9a033274edc71976b6e7696f7683b4ae,This was a fun game and I enjoyed doing it. I did have a little trouble doing the descriptions as I know what I am doing but I am not the best at explaining it. I would like to do this as a game when I am bored to keep my mind sharp. There was one that was pretty tough but the rest were easy. I just stared at the test ones and found the pattern after a bit.
expv6_1,evaluation,add6499ca3a0f903351f958350146f0a,EXTREMELY CONFUSING
expv6_1,evaluation,e0869dd63f8f2aa5ee0f3ba740e28e25,The diagonal rule was the hardest to figure out. I just tried to determine patterns between the input and output. Most were very obvious . . . I was worried there would be color shift rules at some point.
expv6_1,evaluation,70d343789ca526b9c3a5cdfa731999cf,I didnt really use a strategy the patterns were fairly obvious after looking for a few seconds.
expv6_1,evaluation,52ee40be8a924388676b8f310d8cd910,nice
expv6_1,evaluation,f9e09165f1e1ff303e547946790fc10e,I didn't have a strategy. They were mostly pretty apparent. I hated counting the dots on the larger shapes. 
expv6_1,evaluation,3153c72d7fb5e86d9e60a9809df58492,"Some examples of input and output could be difficult but generally, a pattern was found within 2-3 minutes.  I enjoyed the process and had fun with the challenge."
expv6_1,evaluation,1a60b90e2a9c90b100e915adfdf7907e,I wish the actual rules were shown at the end - some of those were really hard and I'd have loved to know the actual solution.
expv6_1,evaluation,58a06989137bcae6b261a9d95d064cd3,The only one I felt was slightly difficult was the last one but it only took a little trial and error to figure it out pretty easily. It was the only one where my first impression was wrong. 
expv6_1,evaluation,8485ca311b4ab38f2911a407d70fee6a,"I tried to guess the most logical pattern, implement it, then revisit the examples and try again if I got it wrong. "
expv6_1,evaluation,813ea00524540ecdf3e4dbfae3d15ff9,I used the examples and tried to figure it out from there.
expv6_1,evaluation,550461f653c1c4c65cf40815dd77ec86,This was fun. I'm not sure I can articulate a strategy. I just looked at how each example changed from the input to output and then created a rule in my head that matched all the examples. I then applied that rule.
expv6_1,evaluation,4e2bc9008fdb3cb29c32b7095c25e1d8,none
expv6_1,evaluation,f7583a3c0953faffcb973eb1fcd7b066,This was a fun and challenging task. 
expv6_1,evaluation,b337b83dfbdae11b21a2dd92c0dbd7e6,I use my strategy of carefully analyzing the situation of the colored patterns of the given test pattern and finding the systematic changes and reimplementing it with my given set of squares once I have figured it out. 
expv6_1,evaluation,f9923ec6361d62b19157616a4cc102b2,"I just used the examples and all except for the 1st one, I found them all to be simply patterned. It's just a case of following reason, logic and of course, pattern. I'm still stumped by the 1st one, though. I'd like to know the solution to that one."
expv6_1,evaluation,c27eefa832c63c90188b5feb8b450674,"This was a fun, well-structured study!! For me, I approached the problem by visually scanning the examples and allowing my own process of pattern recognition to ""happen."" There was no feeling of specific logical thought. Once I ""got"" the patterns, I worked with the tools to create a solution based on the Test Input. I think I struggled with some colors which appeared similar to my eye (pink/red, for example)."
expv6_1,evaluation,105aa3a6181c206ef15bdb896d22427b,"First, I copied the exact shapes and tried to figure out the changes"
expv6_1,evaluation,2d6e35476d3488e6fd93145f9ebdebd7,"I tried to copy one of the examples. On one of the easiest ones, I did not see the colors had changed until I submitted the last time. The one with all the colors I could not do. That was too much. I could not figure out the last one at all."
expv6_1,evaluation,ad09dbf6b0f499c472824da595583e41,too difficult not able to find any one of the patterns with the help of example
expv6_1,evaluation,586c7221695ddfe9983486294ca80a9d,Mainly for my strategies I looked at the examples to try and deduce what was happening on the trials.  I got the hang of it once I noticed the pattern.  Once I guessed the pattern wrong and once I just missed a color but it was easy enough once I saw what I was doing.
expv6_1,evaluation,a0308028dfddebf45b70bbbaee971d2e,"I mostly just looked at the examples to see if I could figure it out. Two of them though I just couldn't figure it out and when I thought I had it I did not in fact have it. I did enjoy this study though and tried my best to figure them out, the last one really got me because I thought I finally had it and I just even now am trying to think what it could have been."
expv6_1,evaluation,630a34dddd818542f2c64ff99d46ef04,"I looked over the examples that were provided and found what each example had in common. I then applied the rule I came up with to complete the test. The first test was the most difficult, but once I figured out how to do it, the rest came a bit easier and I was able to complete them on the first attempt."
expv6_1,evaluation,49712b0e707ca6533df1376ab496dc82,This was sooo hard lol. I only got the last one right but I enjoyed trying to figure them out
expv6_2,evaluation,2e819873fe470fdad3db2cba01ff0890,I studied each of the original designs carefully until I could figure out what the pattern was. I then usually copied over the input instead of starting from scratch because it made it easier to make the correct output pattern.
expv6_2,evaluation,26a52f29a37e45c5b1fe02560b66c3ad,I took way too long for one. (not your fault) The first pattern was a stumper for me which took me extra time. The others were relatively easy to figure out. 
expv6_2,evaluation,0091198689f23fa8719bcf996801e8c7,"For me, the most important strategy was looking at all the samples before attempting the submission.

Seeing a pattern in just one sample is difficult but taking them all into consideration is where discovering the pattern made most sense.

Also, a few of the samples really took me a long time to figure out. I realized I was overthinking one in particular, I believe it was the third one. Once this occurred, I told myself to keep it simple and look at the patterns again and try to be as intuitive as possible. After doing this, the pattern became apparent. "
expv6_2,evaluation,13d21927ff62cf618ab8b83499e34777,I think the experiments were too difficult. I could not find many relations or similarities between the examples. I wish the experiments would have started easy and gradually grew harder.
expv6_2,evaluation,b1dd70c300102337b9df2b3086aa8513,I mean I could easily see the pattern each time though that last one I wasn't sure I was right but I was but I was prepared to rethink it.  So that was my strategy just come up with a solution that worked on all the examples and try it out on the one I was given.
expv6_2,evaluation,d16cd9b08bf76b69e2f5bad23c072223,"The hardest one, in my own experience was the shifted pattern as depending on if the pattern was odd or even you had a different number of rows to shift the pattern left, and then you needed to fill in the rest of the pattern. Really like the puzzles though.  Thank you for letting me play in your playground."
expv6_2,evaluation,b0f00a4158dcae3b1ce52bd4a2f1053e,I attempted to look at the patterns made by the test input/output and tried to recreate them to similar effect as the diagrams presented them. I think this was a fun experiment that really tested my cognitive abilities and would like to do some more of these if possible in the future! The only thing that I wish was that my response that I record on my first or second attempt could be saved/transferred over until the final one.
expv6_2,evaluation,c91deae33e83c5853cfb1a4b1376ce42,"It was engaging and made me think. I do not think that I did better than other people but I enjoyed it. My strategy was to first count the the number of lines in the input/ output were the same. If they were then it was easier. Then I looked for common things in each input/ output example. I found common aspects in all the puzzles except for the 3rd one, which made me a bit frustrated. "
expv6_2,evaluation,048022a60c2cf8ae0032596f4a1a1623,"I used the input box as a reference (of course). I tried the simplest solution first. Kind of an Occam's razor approach, but I found I fell quickly into chaos. I tried hard but became a bit frustrated. I thought the last one would be snap, but it wasn't. I wonder if there were no real solutions and this was a study of what gets in the way of problem-solving. "
expv6_2,evaluation,f3d1a35fae91222c18b6430ecf049def,"Solving most of the problems was intuitive to me. I allowed myself to see the patterns that came to mind immediately. The first question was always what size the grid needed to be, since that provided the entire structure. Then I would find any geometric or color-based patterns and copy them the best I could. If there wasn't an obvious way to copy them, I would have to try to break down the logic of the pattern more."
expv6_2,evaluation,04e0e9d3adc62ea419b8b9870f0af683,Interesting game!
expv6_2,evaluation,f556f2eec158ab76686500c825abee59,"Some of them were mainly just common sense solutions. Others took a few times to figure out what the secret rule was. I don't know if I described them the best, but it was really fun to figure out the puzzle solutions. "
expv6_2,evaluation,4f0df0d61f1c8751cf66ef4fc8c5d98c,"I was frustrated on a few of them because I thought I had the strategies figured out, and I couldn't think of any alternate answers. I had to change the cell colors to ones I didn't think belonged there just so I could move on to the next situation. "
expv6_2,evaluation,c72eb8222a844e20a265e5f21efba37d,"My strategy was to first get the busy work out of the way of seeing if I should replicate the original picture or if I should start from scratch.  Then I could focus on the examples until I saw how each one was changed.  After I understood what happened completely, then I switched back to the original and work in progress.  Then I applied the rule to the original and the work in progress and got it to follow the rule how the examples had.  When something was questionable, I looked back at the examples.  Like whether to connect up and down or side to side on the one that had connectors."
expv6_2,evaluation,1fb8babb56ffbe320546eab73ed1967b,I found the task interesting and challenging overall. I ended up spending more time on some of the tasks than I probably needed to but I was determined to get as accurate as possible.
expv6_2,evaluation,cb3c2c47c2dd726a28331c6b9dafd336,I am really bad at flipping and mirroring patterns
expv6_2,evaluation,7be9b6be01cbd287b00b5b1b0093cc25,I tried to find the rule that governed the solution to each problem being solved.
expv6_2,evaluation,0db637bfccf629172dcc0166e6511c7a,"I really enjoyed this. Initially, with each example, I would go through the image and try to identify any patterns within the shapes themselves. Once that was either established or disproven, I then took into account the shapes' placement within the overall grid. If either of those methods showed no obvious rule, I then would see if there were any patterns in the colors. If those methods didn't work, I then looked at the ""negative"" space created by the black blocks."
expv6_2,evaluation,7d15872c41cc983739ab2517858bd6fa,"I have always enjoyed logic problems, but I can't describe my thought process. A series of ""if/then"" statements, I suppose. I looked at the examples, and except for one item, I thought they were rather easy to figure out. The last one took me the longest, but still, within a minute I had the a-ha moment. "
expv6_2,evaluation,d2893af8e9400f9d4e9f67013a7759c7,This was a lot of fun - quite challenging! I'm surprised I did as well as I did (I really wish I understood the pattern and how I was supposed to complete the one I missed). Thanks!
expv6_2,evaluation,fd2b5ed655f7d7bd6f5a6d2e3cbbfe87,
expv6_2,evaluation,e78dfd565807cefe8e2837ed9ac3631a,I focused my eyes and looked for logical patters. I compared the example inputs and took note of the differences. I imagined it to be a jigsaw puzzle and looked for the pieces that would fit.
expv6_2,evaluation,3914f6c13e5d791ae74d9c3e12b20ef3,"I tried to deduct what rule was used, then experiment with that rule to see if it worked, most of the time I could parse it out, but not on last section."
expv6_2,evaluation,d67afe766c3765d2b9f66a639ed2366a,"I just did my best, I copied thee patterns I saw on the left and applied them"
expv6_2,evaluation,b307b18350144a13c42b141bf4fc06f2,I just tried to mirror the example inputs vs example outputs as much as possible in my attempts. 
expv6_2,evaluation,73c1de82f716bda27c501529aa8b30d8,It's difficult to put into words how I figured out some of the patterns. But what I tried to do was look specifically at the colored boxes and try to notice any patterns from the test examples. The one where you needed to shade in only the colored-in boxes that were touching each other either vertically or diagonally took me a while though.
expv6_2,evaluation,799c483f990d48a46528dba7d94e6825,"In the beginning when I would receive the task, I would look at how many squares were provided in the grid that I was given, and use that as an idea of which one to model mine after. Then after that, I used the colors that I was provided against the colors that were given in the pattern. I also tried to take into consideration the pattern that was given, and if it was turned around from the example given, I would turn mine around to match that in my mind. In the last experiment, I noticed that the same colored dots were connected to each other and so I connected mine also. I also noticed that they intersected one another and there was probably a pattern to that, so I tried to echo that also. In another one of the experiments, I noticed that the pattern was exactly the same was what was given, with there always being a line going through it. So I modeled mine completely that way."
expv6_2,evaluation,243a2345062cd197caa1efb40e2b348d,It was harder than i thought it would be
expv6_2,evaluation,4b05540b3e746892de5fe7c361005aef,This was an interesting project. I had to try to see what was similar between the examples without focusing too much on exact replication from one example to the next.
expv6_2,evaluation,2f168c5350aa8656a307ab6ff4e89714,it was hard.  i didn't get the one but would like to try again.  neat task to make us think.  I just analyzed everything until i found something that fit the outputs.  thx.
expv6_2,evaluation,f261f25a58a8696d975a166182c27f60,I have no feedback for this experiment. The strategy I used was just looking for common denominators for each of the examples.
expv6_2,evaluation,59c62d1d890d22befbb5fae46d2ef144,"I really enjoyed this study--thanks for allowing me to participate! One strategy I used for the third puzzle (I think) was to take a piece of paper, hold in on the laptop screen, trace the grid onto the paper and add notation which colors were in which square with regards to the Input. From there I could flip the paper around to help visualize if the patterns were the same only upside down or sideways, etc. "
expv6_2,evaluation,584d3aef89ffda3b36192a0990504ffb,"Knowing what I know now, I would have completed the first puzzle without any issue."
expv6_2,evaluation,5efbc9e8e092a37c76d496f19bb9cc1e,"I honestly did try to figure out a pattern for the first one, but it just did not come to me. The other four were very easy, they just came to me as soon as I looked at them."
expv6_2,evaluation,91d43c2e5f7f1e67c3719042fdbfd17b,The experiment was very complicated with to many small boxes that could not be easily resized. I tried experimenting and resizing.
expv6_2,evaluation,09662d8592626fbd195e5476d4fdfec4,It was fun.
expv6_2,evaluation,1357f41412d61d1e82194f4fa1006844,I really enjoyed this.  I would make the puzzles a little bit larger in size on the page.  It was hard to see a couple of them.
expv6_2,training,063547ca4fb1523d4e3b1236a77d5a0a,The experience was quite engaging. It really made me think of different ways to complete the task assigned. Everything was smooth and quite responsive. 
expv6_2,evaluation,2c9115bb589184a6174bd6fd07d62ee4,Hard to put into words the strategies that were used.
expv6_2,evaluation,2bcb8cb9bd6673f397cbe0857b4b625d,I attempted to figure out the patterns in the examples and recreate them. The bigger challenge was explaining how they were done while not being too verbose.
expv6_2,evaluation,4d6d091bda9a77f7dd126a5d45bf75de,"Overall, I tried to figure out a pattern on one example and then see if it fit the next example. It was mostly  just looking back and forth, counting the number of squares to determine spacing/patterns, and seeing if my thoughts fit to my current test input."
expv6_2,evaluation,4c8208b272216a3be78d7708e8211f0a,I don't think I completely understood the directions but I did the best I could.
expv6_2,evaluation,fef7327ca553c16daff2e69c9c5451a4,I tried to use the examples and apply them to the task as best as I could.
expv6_2,evaluation,bdd65906773689981c36e7e04de414d0,"This was more challenging on some than others. Some were easy to find the pattern, others I did not even find."
expv6_2,evaluation,589c0b79caf0877a38d27b07bf210c47,"I don't know if I did these right, but if I did, I'm proud of myself. Took some thought"
expv6_2,evaluation,457f203baccab7d8d23f4dbda02c76d7,"Im sorry the instructions were not clear and I am as confused as ever but I did try, multiple ways but guess I just wasnt interpretating it right. Maybe some practice modules may of helped."
expv6_2,evaluation,9c42c9d1a98ae2b661286f6ce1e9dcf1,"I tried, but there are too many colors. I am not color blind, but I have some difficulty telling the difference between colors when they are so close in hue. Additionally, some of the grids are too long/wide, which means if you make a mistake in the placement of one tile then the entire center is off. It's bollocks."
expv6_2,evaluation,dcf2e65ad9756309c042440cccad5b8e,I would try to learn the rule by studying the examples. There were times I was not right when I thought I should have been right. I would love to know what the rules were.
expv6_2,evaluation,f2fca764f326126e43d487d609c4a98c,"I tried to look at anything that stood out or identify any sort of repeatable patterns. Once I believed I saw something, I tested it on each of the example inputs and outputs to make sure the rule worked on all of them."
expv6_2,evaluation,606123e49e757daa3f30ec7eb9d9c42b,This was a very challenging task but still fun. I feel like I really used my brain to figure out the solutions. I am not very good at explaining how I got to the correct solution though. My strategy was to look at the examples and try to figure out the pattern in each example
expv6_2,evaluation,f8902ebc197cfdf036d9b50ea40e03b4,The task was a bit challenging at first but I got the hang of it. I had to look at the task closely to determine what was going on. It felt as if I was solving mystery puzzles.
expv6_2,evaluation,ca754ecbd20add866c33776ae7f2cb33,I tried counting and spacing.
expv6_2,evaluation,2c07702a74620ce37eb408cadc12f167,I used the test examples to figure out the solution.
expv6_2,evaluation,894902d7d60ba414861e9050fdccbada,This was really challenging for me and I clearly didn't understand what I was supposed to do with the outputs.
expv6_2,evaluation,061f06908316d683089d3a04d5004fbf,This was interesting. There were some I could not quite figure out the spacing on.
expv6_2,evaluation,ff1070a18395ae11bf95c9aff9290279,I started out by looking for basic patterns and then I struggled a little bit and realized I was over thinking looking for complex pattern designs in it and decided to try and look at things as if the solution would be more easier than I was anticipating it to be and so when I did that I was able to figure things out way easier
expv6_2,evaluation,016f72a3b9f6e4bbe24390b715cd0cab,No feedback
expv6_2,evaluation,bb1525feb89505067c56998f566ee15f,"The primary strategy that I employed for the various tasked featured throughout this experiment was to identify patterns that existed amongst the various colors, shapes, and size of shapes and what rules applied to the patterns in order to created the desired result from the input grids to the output grids."
expv6_2,evaluation,f7cbbfd88558b04419383fcfbd01e94c,"I found this fascinating. I would LOVE to see the correct answer to the one I got wrong. I could tell the millisecond after I hit enter on my first attempt that it was wrong, because I didn't complete the pattern fully. When I fixed it, I thought I had it, but was wrong again. And then I studied long and hard on my third attempt and really thought I had it correct, but I was incorrect. I would love to see my ""final answer"" next to the real answer. It's hard to say what strategies I used, because I just looked at the input and tried to make them match the output, based on the patterns."
expv6_2,evaluation,b1a05b5aea1ebd7edd961d77ae8edd68,"Observations were helpful, after the first task, I have learned a lot about how to tackle each puzzle. Taking notes on my observations based on examples provided helped me in the following tasks. Forming my explanation prior to implementing the output also helped. Except for the first task, I made one careless mistake, where I forgot to add gray boxes at the top corner. This happened as I was too focused on the colors and the excitement of having cracked the puzzle I believe. This was a great exercise and the experience made me feel great. Thank you and best of luck in your research!"
expv6_2,evaluation,3e17c4202c51be7155b477219e81c201,I compared the inputs and outputs and tried to discover the patterns between each one.  Most of them were orderly patterns of color or square spacing that were easy to replicate by simply looking at them.  Copying the input square helped to save time on resizing the box appropriately.  Then I just made the needed modifications.
expv6_2,evaluation,94478ace23ec2bc690c90e3c27f0a966,I just tried my best to recognize patterns in each input / output change. I found two of the tasks to be rather difficult though.
expv6_2,evaluation,e3bbc35048e72fff7279147741004602,it was just a matter of deducing which one fit
expv6_2,evaluation,b7a9cfafe97d8dc68817c0da2b7e84be,"This was kind of like taking an IQ test. Lots of logical thinking. Somethings looked easy at first, but then when you really looked at it, it took more time."
expv6_2,evaluation,d7974c237593aa05a1ef4e4959984d0a,This was one of the most challenging tasks that I have ever completed. It took a good deal of reasoning in order to figure out each respective rule but was relatively easy once you established each rule. The last one was difficult for me to learn the rule but was extremely fun. I completed each one based on what the rule was but failed on the last one.
expv6_2,evaluation,a7c1cb7943aef8aad6a9cdf80173a16d,"This was pretty tough! The first problem I wasn't sure WHAT to do exactly, I kind of knew how the pattern was supposed to go but I kept messing up the grid size. The next few tasks I started getting in the flow, my main strategy was paying close attention to the examples until I thought I figured out the pattern, realizing that everything was important and could vary, including grid size. The last one was rather tricky but the moment I unfocused my eyes a little and realized the different colored patterns were layered on top of each other, only then was I able to finally solve it. "
expv6_2,evaluation,e6d2382020caac16d5c4ed244c6eff77,I looked for patterns from input and output to see if I can find certain rule. I looked to see all the inputs and outputs to come up with pattern. It was a fun experiment. 
expv6_2,evaluation,aee7abc2b21b32c3b2eaaf78bbb4de99,I thought the task was very challenging and engaging.  I had fun trying to solve the patterns.  Thank you for the opportunity to work on this task.
expv6_2,evaluation,16f817b1e0b97200ed10461f6e62693e,"I tried to mirror the examples the best that I could. If I got a block wrong, I made slight changes to better it."
expv6_2,evaluation,7f97df6135ce00ab31f79a95d15cf975,"The experiment was a bit hard and it required a lot of thinking, but I enjoyed it."
expv6_2,evaluation,56368a0d10f32c905825fb30ef6341a0,"It was fun and engaging. I wish after a round, the researcher will tell us the answer. That would be super helpful. "
expv6_2,evaluation,2e3f013fcdc798f459ca696868ad9eb1,I used my pattern recognition skills to try and figure out the patterns that applied throughout all the examples. I still cannot figure out why I didn't get the second test right. I'm interested to know which pattern that one was looking for.
expv6_2,evaluation,70bede4f0e30b81edc263f0bf579823c,"It seemed to mostly be a task of observation and comparison, almost like find the difference games.  I had no idea what the pattern was on the second task and could see no similarities.  I enjoyed making sense of the grids and figuring things out.  Thanks!  Have a great day :)"
expv6_2,evaluation,a30504425c72f5338fc70bf08c252ffe,"I really enjoyed participating with this activity.
"
